Year,Cause of Death,State,Age Range,Benchmark,Locality,Observed Deaths,Population,Expected Deaths,Potentially Excess Deaths,Percent Potentially Excess Deaths
2012,Cancer,KS,0-79,2005 Fixed,Metropolitan,2306,1860017,2074,235,10.2
2012,Cancer,KS,0-79,2005 Fixed,Nonmetropolitan,1419,907372,1210,209,14.7
2012,Chronic Lower Respiratory Disease,KS,0-79,2005 Fixed,All,895,2767389,481,414,46.3
2012,Chronic Lower Respiratory Disease,KS,0-79,2005 Fixed,Metropolitan,507,1860017,298,209,41.2
2012,Chronic Lower Respiratory Disease,KS,0-79,2005 Fixed,Nonmetropolitan,388,907372,183,205,52.8
2012,Heart Disease,KS,0-79,2005 Fixed,All,2294,2767389,2034,313,13.6
2012,Heart Disease,KS,0-79,2005 Fixed,Metropolitan,1323,1860017,1278,122,9.2
2012,Heart Disease,KS,0-79,2005 Fixed,Nonmetropolitan,971,907372,756,215,22.1
2012,Stroke,KS,0-79,2005 Fixed,All,457,2767389,399,58,12.7
2012,Stroke,KS,0-79,2005 Fixed,Metropolitan,277,1860017,249,31,11.2
2012,Stroke,KS,0-79,2005 Fixed,Nonmetropolitan,180,907372,151,29,16.1
2012,Unintentional Injury,KS,0-79,2005 Fixed,All,953,2767389,509,444,46.6
2012,Unintentional Injury,KS,0-79,2005 Fixed,Metropolitan,534,1860017,338,198,37.1
2012,Unintentional Injury,KS,0-79,2005 Fixed,Nonmetropolitan,419,907372,170,249,59.4
2012,Cancer,KY,0-79,2005 Fixed,All,7527,4228791,5400,2127,28.3
2012,Cancer,KY,0-79,2005 Fixed,Metropolitan,3752,2456238,2930,824,22
2012,Cancer,KY,0-79,2005 Fixed,Nonmetropolitan,3775,1772553,2470,1305,34.6
2012,Chronic Lower Respiratory Disease,KY,0-79,2005 Fixed,All,1957,4228791,792,1165,59.5
2012,Chronic Lower Respiratory Disease,KY,0-79,2005 Fixed,Metropolitan,857,2456238,424,433,50.5
2012,Chronic Lower Respiratory Disease,KY,0-79,2005 Fixed,Nonmetropolitan,1100,1772553,369,731,66.5
2012,Heart Disease,KY,0-79,2005 Fixed,All,5616,4228791,3344,2272,40.5
2012,Heart Disease,KY,0-79,2005 Fixed,Metropolitan,2581,2456238,1809,772,29.9
2012,Heart Disease,KY,0-79,2005 Fixed,Nonmetropolitan,3035,1772553,1535,1500,49.4
2012,Stroke,KY,0-79,2005 Fixed,All,917,4228791,655,262,28.6
2012,Stroke,KY,0-79,2005 Fixed,Metropolitan,463,2456238,352,111,24
2012,Stroke,KY,0-79,2005 Fixed,Nonmetropolitan,454,1772553,303,151,33.3
2012,Unintentional Injury,KY,0-79,2005 Fixed,All,2337,4228791,798,1539,65.9
2012,Unintentional Injury,KY,0-79,2005 Fixed,Metropolitan,1092,2456238,457,635,58.2
2012,Unintentional Injury,KY,0-79,2005 Fixed,Nonmetropolitan,1245,1772553,341,904,72.6
2012,Cancer,LA,0-79,2005 Fixed,All,7013,4453076,5300,1713,24.4
2012,Cancer,LA,0-79,2005 Fixed,Metropolitan,5682,3708481,4350,1332,23.4
2012,Cancer,LA,0-79,2005 Fixed,Nonmetropolitan,1331,744595,950,381,28.6
2012,Chronic Lower Respiratory Disease,LA,0-79,2005 Fixed,All,1226,4453076,772,454,37
2012,Chronic Lower Respiratory Disease,LA,0-79,2005 Fixed,Metropolitan,946,3708481,630,316,33.4
2012,Chronic Lower Respiratory Disease,LA,0-79,2005 Fixed,Nonmetropolitan,280,744595,142,138,49.3
2012,Heart Disease,LA,0-79,2005 Fixed,All,5746,4453076,3276,2470,43
2012,Heart Disease,LA,0-79,2005 Fixed,Metropolitan,4479,3708481,2685,1794,40.1
2012,Heart Disease,LA,0-79,2005 Fixed,Nonmetropolitan,1267,744595,592,675,53.3
2012,Stroke,LA,0-79,2005 Fixed,All,1063,4453076,642,421,39.6
2012,Stroke,LA,0-79,2005 Fixed,Metropolitan,868,3708481,524,344,39.6
2012,Stroke,LA,0-79,2005 Fixed,Nonmetropolitan,195,744595,117,78,40
2012,Unintentional Injury,LA,0-79,2005 Fixed,All,2006,4453076,826,1180,58.8
2012,Unintentional Injury,LA,0-79,2005 Fixed,Metropolitan,1625,3708481,686,939,57.8
2012,Unintentional Injury,LA,0-79,2005 Fixed,Nonmetropolitan,381,744595,139,242,63.5
2012,Cancer,ME,0-79,2005 Fixed,All,2201,1267814,1894,309,14
2012,Cancer,ME,0-79,2005 Fixed,Metropolitan,1214,745080,1039,177,14.6
2012,Cancer,ME,0-79,2005 Fixed,Nonmetropolitan,987,522734,856,132,13.4
2012,Chronic Lower Respiratory Disease,ME,0-79,2005 Fixed,All,451,1267814,279,172,38.1
2012,Chronic Lower Respiratory Disease,ME,0-79,2005 Fixed,Metropolitan,227,745080,151,77,33.9
2012,Chronic Lower Respiratory Disease,ME,0-79,2005 Fixed,Nonmetropolitan,224,522734,128,96,42.9
2012,Heart Disease,ME,0-79,2005 Fixed,All,1089,1267814,1170,59,5.4
2012,Heart Disease,ME,0-79,2005 Fixed,Metropolitan,563,745080,641,31,5.5
2012,Heart Disease,ME,0-79,2005 Fixed,Nonmetropolitan,526,522734,529,36,6.8
2012,Stroke,ME,0-79,2005 Fixed,All,201,1267814,228,1,0.5
2012,Stroke,ME,0-79,2005 Fixed,Metropolitan,116,745080,124,2,1.7
2012,Stroke,ME,0-79,2005 Fixed,Nonmetropolitan,85,522734,104,0,0
2012,Unintentional Injury,ME,0-79,2005 Fixed,All,418,1267814,250,168,40.2
2012,Unintentional Injury,ME,0-79,2005 Fixed,Metropolitan,217,745080,145,77,35.5
2012,Unintentional Injury,ME,0-79,2005 Fixed,Nonmetropolitan,201,522734,105,96,47.8
2012,Cancer,MD,0-79,2005 Fixed,All,7451,5680212,6786,665,8.9
2012,Cancer,MD,0-79,2005 Fixed,Metropolitan,7179,5534950,6547,632,8.8
2012,Cancer,MD,0-79,2005 Fixed,Nonmetropolitan,272,145262,238,42,15.4
2012,Chronic Lower Respiratory Disease,MD,0-79,2005 Fixed,All,1028,5680212,969,59,5.7
2012,Chronic Lower Respiratory Disease,MD,0-79,2005 Fixed,Metropolitan,979,5534950,933,50,5.1
2012,Chronic Lower Respiratory Disease,MD,0-79,2005 Fixed,Nonmetropolitan,49,145262,37,12,24.5
2012,Heart Disease,MD,0-79,2005 Fixed,All,5211,5680212,4181,1030,19.8
2012,Heart Disease,MD,0-79,2005 Fixed,Metropolitan,5034,5534950,4032,1002,19.9
2012,Heart Disease,MD,0-79,2005 Fixed,Nonmetropolitan,177,145262,149,30,16.9
2012,Stroke,MD,0-79,2005 Fixed,All,882,5680212,807,106,12
2012,Stroke,MD,0-79,2005 Fixed,Metropolitan,851,5534950,777,104,12.2
2012,Stroke,MD,0-79,2005 Fixed,Nonmetropolitan,31,145262,30,6,19.4
2012,Unintentional Injury,MD,0-79,2005 Fixed,All,1214,5680212,1063,164,13.5
2012,Unintentional Injury,MD,0-79,2005 Fixed,Metropolitan,1170,5534950,1034,151,12.9
2012,Unintentional Injury,MD,0-79,2005 Fixed,Nonmetropolitan,44,145262,29,16,36.4
2012,Cancer,MA,0-79,2005 Fixed,All,8316,6357431,7974,376,4.5
2012,Cancer,MA,0-79,2005 Fixed,Metropolitan,8200,6263117,7834,392,4.8
2012,Cancer,MA,0-79,2005 Fixed,Nonmetropolitan,116,94314,141,2,1.7
2012,Chronic Lower Respiratory Disease,MA,0-79,2005 Fixed,All,1114,6357431,1153,0,0
2012,Chronic Lower Respiratory Disease,MA,0-79,2005 Fixed,Metropolitan,1084,6263117,1132,0,0
2012,Chronic Lower Respiratory Disease,MA,0-79,2005 Fixed,Nonmetropolitan,30,94314,20,11,36.7
2012,Heart Disease,MA,0-79,2005 Fixed,All,4345,6357431,4923,40,0.9
2012,Heart Disease,MA,0-79,2005 Fixed,Metropolitan,4270,6263117,4838,41,1
2012,Heart Disease,MA,0-79,2005 Fixed,Nonmetropolitan,75,94314,86,4,5.3
2012,Stroke,MA,0-79,2005 Fixed,All,719,6357431,955,4,0.6
2012,Stroke,MA,0-79,2005 Fixed,Metropolitan,710,6263117,938,5,0.7
2012,Stroke,MA,0-79,2005 Fixed,Nonmetropolitan,,94314,,,
2012,Unintentional Injury,MA,0-79,2005 Fixed,All,1560,6357431,1211,401,25.7
2012,Unintentional Injury,MA,0-79,2005 Fixed,Metropolitan,1537,6263117,1192,396,25.8
2012,Unintentional Injury,MA,0-79,2005 Fixed,Nonmetropolitan,23,94314,19,6,26.1
2012,Cancer,MI,0-79,2005 Fixed,All,14265,9481944,12287,1978,13.9
2012,Cancer,MI,0-79,2005 Fixed,Metropolitan,11199,7759985,9618,1581,14.1
2012,Cancer,MI,0-79,2005 Fixed,Nonmetropolitan,3066,1721959,2669,397,12.9
2012,Chronic Lower Respiratory Disease,MI,0-79,2005 Fixed,All,2869,9481944,1792,1077,37.5
2012,Chronic Lower Respiratory Disease,MI,0-79,2005 Fixed,Metropolitan,2165,7759985,1388,777,35.9
2012,Chronic Lower Respiratory Disease,MI,0-79,2005 Fixed,Nonmetropolitan,704,1721959,404,300,42.6
2012,Heart Disease,MI,0-79,2005 Fixed,All,10764,9481944,7591,3173,29.5
2012,Heart Disease,MI,0-79,2005 Fixed,Metropolitan,8651,7759985,5930,2721,31.5
2012,Heart Disease,MI,0-79,2005 Fixed,Nonmetropolitan,2113,1721959,1661,453,21.4
2012,Stroke,MI,0-79,2005 Fixed,All,1698,9481944,1480,218,12.8
2012,Stroke,MI,0-79,2005 Fixed,Metropolitan,1366,7759985,1151,215,15.7
2012,Stroke,MI,0-79,2005 Fixed,Nonmetropolitan,332,1721959,330,11,3.3
2012,Unintentional Injury,MI,0-79,2005 Fixed,All,2946,9481944,1795,1152,39.1
2012,Unintentional Injury,MI,0-79,2005 Fixed,Metropolitan,2363,7759985,1455,908,38.4
2012,Unintentional Injury,MI,0-79,2005 Fixed,Nonmetropolitan,583,1721959,340,244,41.9
2012,Cancer,MN,0-79,2005 Fixed,All,6188,5165974,6252,49,0.8
2012,Cancer,MN,0-79,2005 Fixed,Metropolitan,4459,3997524,4495,49,1.1
2012,Cancer,MN,0-79,2005 Fixed,Nonmetropolitan,1729,1168450,1757,16,0.9
2012,Chronic Lower Respiratory Disease,MN,0-79,2005 Fixed,All,1033,5165974,905,133,12.9
2012,Chronic Lower Respiratory Disease,MN,0-79,2005 Fixed,Metropolitan,701,3997524,637,75,10.7
2012,Chronic Lower Respiratory Disease,MN,0-79,2005 Fixed,Nonmetropolitan,332,1168450,268,64,19.3
2012,Heart Disease,MN,0-79,2005 Fixed,All,2894,5165974,3865,4,0.1
2012,Heart Disease,MN,0-79,2005 Fixed,Metropolitan,1912,3997524,2767,2,0.1
2012,Heart Disease,MN,0-79,2005 Fixed,Nonmetropolitan,982,1168450,1098,25,2.5
2012,Stroke,MN,0-79,2005 Fixed,All,691,5165974,752,27,3.9
2012,Stroke,MN,0-79,2005 Fixed,Metropolitan,493,3997524,533,23,4.7
2012,Stroke,MN,0-79,2005 Fixed,Nonmetropolitan,198,1168450,219,4,2
2012,Unintentional Injury,MN,0-79,2005 Fixed,All,1447,5165974,962,488,33.7
2012,Unintentional Injury,MN,0-79,2005 Fixed,Metropolitan,996,3997524,735,267,26.8
2012,Unintentional Injury,MN,0-79,2005 Fixed,Nonmetropolitan,451,1168450,226,225,49.9
2012,Cancer,MS,0-79,2005 Fixed,All,4990,2885601,3533,1457,29.2
2012,Cancer,MS,0-79,2005 Fixed,Metropolitan,2120,1314462,1514,606,28.6
2012,Cancer,MS,0-79,2005 Fixed,Nonmetropolitan,2870,1571139,2019,851,29.7
2012,Chronic Lower Respiratory Disease,MS,0-79,2005 Fixed,All,1070,2885601,522,548,51.2
2012,Chronic Lower Respiratory Disease,MS,0-79,2005 Fixed,Metropolitan,392,1314462,220,172,43.9
2012,Chronic Lower Respiratory Disease,MS,0-79,2005 Fixed,Nonmetropolitan,678,1571139,302,376,55.5
2012,Heart Disease,MS,0-79,2005 Fixed,All,4110,2885601,2193,1917,46.6
2012,Heart Disease,MS,0-79,2005 Fixed,Metropolitan,1681,1314462,937,744,44.3
2012,Heart Disease,MS,0-79,2005 Fixed,Nonmetropolitan,2429,1571139,1256,1173,48.3
2012,Stroke,MS,0-79,2005 Fixed,All,746,2885601,432,314,42.1
2012,Stroke,MS,0-79,2005 Fixed,Metropolitan,274,1314462,183,91,33.2
2012,Stroke,MS,0-79,2005 Fixed,Nonmetropolitan,472,1571139,249,223,47.2
2012,Unintentional Injury,MS,0-79,2005 Fixed,All,1378,2885601,535,843,61.2
2012,Unintentional Injury,MS,0-79,2005 Fixed,Metropolitan,560,1314462,241,319,57
2012,Unintentional Injury,MS,0-79,2005 Fixed,Nonmetropolitan,818,1571139,293,525,64.2
2012,Cancer,MO,0-79,2005 Fixed,All,9150,5782803,7443,1707,18.7
2012,Cancer,MO,0-79,2005 Fixed,Metropolitan,6273,4295697,5251,1022,16.3
2012,Cancer,MO,0-79,2005 Fixed,Nonmetropolitan,2877,1487106,2192,685,23.8
2012,Chronic Lower Respiratory Disease,MO,0-79,2005 Fixed,All,2102,5782803,1100,1002,47.7
2012,Chronic Lower Respiratory Disease,MO,0-79,2005 Fixed,Metropolitan,1339,4295697,765,574,42.9
2012,Chronic Lower Respiratory Disease,MO,0-79,2005 Fixed,Nonmetropolitan,763,1487106,336,427,56
2012,Heart Disease,MO,0-79,2005 Fixed,All,6600,5782803,4621,1979,30
2012,Heart Disease,MO,0-79,2005 Fixed,Metropolitan,4332,4295697,3250,1082,25
2012,Heart Disease,MO,0-79,2005 Fixed,Nonmetropolitan,2268,1487106,1371,897,39.6
2012,Stroke,MO,0-79,2005 Fixed,All,1238,5782803,909,329,26.6
2012,Stroke,MO,0-79,2005 Fixed,Metropolitan,828,4295697,635,193,23.3
2012,Stroke,MO,0-79,2005 Fixed,Nonmetropolitan,410,1487106,274,136,33.2
2012,Unintentional Injury,MO,0-79,2005 Fixed,All,2375,5782803,1092,1283,54
2012,Unintentional Injury,MO,0-79,2005 Fixed,Metropolitan,1611,4295697,803,808,50.2
2012,Unintentional Injury,MO,0-79,2005 Fixed,Nonmetropolitan,764,1487106,288,476,62.3
2012,Cancer,MT,0-79,2005 Fixed,All,1348,963464,1346,54,4
2012,Cancer,MT,0-79,2005 Fixed,Metropolitan,459,341146,437,26,5.7
2012,Cancer,MT,0-79,2005 Fixed,Nonmetropolitan,889,622318,909,48,5.4
2012,Chronic Lower Respiratory Disease,MT,0-79,2005 Fixed,All,315,963464,199,116,36.8
2012,Chronic Lower Respiratory Disease,MT,0-79,2005 Fixed,Metropolitan,111,341146,64,47,42.3
2012,Chronic Lower Respiratory Disease,MT,0-79,2005 Fixed,Nonmetropolitan,204,622318,135,69,33.8
2012,Heart Disease,MT,0-79,2005 Fixed,All,890,963464,830,93,10.4
2012,Heart Disease,MT,0-79,2005 Fixed,Metropolitan,266,341146,270,16,6
2012,Heart Disease,MT,0-79,2005 Fixed,Nonmetropolitan,624,622318,561,77,12.3
2012,Stroke,MT,0-79,2005 Fixed,All,150,963464,163,4,2.7
2012,Stroke,MT,0-79,2005 Fixed,Metropolitan,55,341146,53,6,10.9
2012,Stroke,MT,0-79,2005 Fixed,Nonmetropolitan,95,622318,110,1,1.1
2012,Unintentional Injury,MT,0-79,2005 Fixed,All,425,963464,185,240,56.5
2012,Unintentional Injury,MT,0-79,2005 Fixed,Metropolitan,117,341146,65,53,45.3
2012,Unintentional Injury,MT,0-79,2005 Fixed,Nonmetropolitan,308,622318,120,188,61
2012,Cancer,NE,0-79,2005 Fixed,All,2308,1776889,2134,177,7.7
2012,Cancer,NE,0-79,2005 Fixed,Metropolitan,1354,1145736,1223,133,9.8
2012,Cancer,NE,0-79,2005 Fixed,Nonmetropolitan,954,631153,911,60,6.3
2012,Chronic Lower Respiratory Disease,NE,0-79,2005 Fixed,All,542,1776889,314,228,42.1
2012,Chronic Lower Respiratory Disease,NE,0-79,2005 Fixed,Metropolitan,314,1145736,175,139,44.3
2012,Chronic Lower Respiratory Disease,NE,0-79,2005 Fixed,Nonmetropolitan,228,631153,139,89,39
2012,Heart Disease,NE,0-79,2005 Fixed,All,1201,1776889,1323,14,1.2
2012,Heart Disease,NE,0-79,2005 Fixed,Metropolitan,657,1145736,753,21,3.2
2012,Heart Disease,NE,0-79,2005 Fixed,Nonmetropolitan,544,631153,570,16,2.9
2012,Stroke,NE,0-79,2005 Fixed,All,265,1776889,260,9,3.4
2012,Stroke,NE,0-79,2005 Fixed,Metropolitan,141,1145736,147,3,2.1
2012,Stroke,NE,0-79,2005 Fixed,Nonmetropolitan,124,631153,114,15,12.1
2012,Unintentional Injury,NE,0-79,2005 Fixed,All,552,1776889,327,225,40.8
2012,Unintentional Injury,NE,0-79,2005 Fixed,Metropolitan,288,1145736,207,81,28.1
2012,Unintentional Injury,NE,0-79,2005 Fixed,Nonmetropolitan,264,631153,120,144,54.5
2012,Cancer,NV,0-79,2005 Fixed,All,3426,2683149,3270,175,5.1
2012,Cancer,NV,0-79,2005 Fixed,Metropolitan,2968,2422922,2865,120,4
2012,Cancer,NV,0-79,2005 Fixed,Nonmetropolitan,458,260227,405,55,12
2012,Chronic Lower Respiratory Disease,NV,0-79,2005 Fixed,All,793,2683149,478,315,39.7
2012,Chronic Lower Respiratory Disease,NV,0-79,2005 Fixed,Metropolitan,659,2422922,417,242,36.7
2012,Chronic Lower Respiratory Disease,NV,0-79,2005 Fixed,Nonmetropolitan,134,260227,61,73,54.5
2012,Heart Disease,NV,0-79,2005 Fixed,All,3083,2683149,2022,1061,34.4
2012,Heart Disease,NV,0-79,2005 Fixed,Metropolitan,2745,2422922,1771,974,35.5
2012,Heart Disease,NV,0-79,2005 Fixed,Nonmetropolitan,338,260227,251,87,25.7
2012,Stroke,NV,0-79,2005 Fixed,All,512,2683149,396,116,22.7
2012,Stroke,NV,0-79,2005 Fixed,Metropolitan,465,2422922,346,119,25.6
2012,Stroke,NV,0-79,2005 Fixed,Nonmetropolitan,47,260227,50,1,2.1
2012,Unintentional Injury,NV,0-79,2005 Fixed,All,1030,2683149,501,529,51.4
2012,Unintentional Injury,NV,0-79,2005 Fixed,Metropolitan,897,2422922,450,447,49.8
2012,Unintentional Injury,NV,0-79,2005 Fixed,Nonmetropolitan,133,260227,51,83,62.4
2012,Cancer,NH,0-79,2005 Fixed,All,1821,1268995,1709,115,6.3
2012,Cancer,NH,0-79,2005 Fixed,Metropolitan,1033,796208,998,65,6.3
2012,Cancer,NH,0-79,2005 Fixed,Nonmetropolitan,788,472787,711,78,9.9
2012,Chronic Lower Respiratory Disease,NH,0-79,2005 Fixed,All,360,1268995,244,117,32.5
2012,Chronic Lower Respiratory Disease,NH,0-79,2005 Fixed,Metropolitan,209,796208,140,71,34
2012,Chronic Lower Respiratory Disease,NH,0-79,2005 Fixed,Nonmetropolitan,151,472787,104,47,31.1
2012,Heart Disease,NH,0-79,2005 Fixed,All,929,1268995,1050,2,0.2
2012,Heart Disease,NH,0-79,2005 Fixed,Metropolitan,537,796208,612,2,0.4
2012,Heart Disease,NH,0-79,2005 Fixed,Nonmetropolitan,392,472787,438,17,4.3
2012,Stroke,NH,0-79,2005 Fixed,All,165,1268995,202,0,0
2012,Stroke,NH,0-79,2005 Fixed,Metropolitan,91,796208,117,0,0
2012,Stroke,NH,0-79,2005 Fixed,Nonmetropolitan,74,472787,85,0,0
2012,Unintentional Injury,NH,0-79,2005 Fixed,All,403,1268995,245,160,39.7
2012,Unintentional Injury,NH,0-79,2005 Fixed,Metropolitan,258,796208,151,107,41.5
2012,Unintentional Injury,NH,0-79,2005 Fixed,Nonmetropolitan,145,472787,93,54,37.2
2012,Cancer,NJ,0-79,2005 Fixed,All,10885,8498724,10534,389,3.6
2012,Cancer,NJ,0-79,2005 Fixed,Metropolitan,10885,8498724,10534,389,3.6
2012,Cancer,NJ,0-79,2005 Fixed,Nonmetropolitan,,,,,
2012,Chronic Lower Respiratory Disease,NJ,0-79,2005 Fixed,All,1453,8498724,1522,11,0.8
2012,Chronic Lower Respiratory Disease,NJ,0-79,2005 Fixed,Metropolitan,1453,8498724,1522,11,0.8
2012,Chronic Lower Respiratory Disease,NJ,0-79,2005 Fixed,Nonmetropolitan,,,,,
2012,Heart Disease,NJ,0-79,2005 Fixed,All,6969,8498724,6522,508,7.3
2012,Heart Disease,NJ,0-79,2005 Fixed,Metropolitan,6969,8498724,6522,508,7.3
2012,Heart Disease,NJ,0-79,2005 Fixed,Nonmetropolitan,,,,,
2012,Stroke,NJ,0-79,2005 Fixed,All,1295,8498724,1263,73,5.6
2012,Stroke,NJ,0-79,2005 Fixed,Metropolitan,1295,8498724,1263,73,5.6
2012,Stroke,NJ,0-79,2005 Fixed,Nonmetropolitan,,,,,
2012,Unintentional Injury,NJ,0-79,2005 Fixed,All,2325,8498724,1601,761,32.7
2012,Unintentional Injury,NJ,0-79,2005 Fixed,Metropolitan,2325,8498724,1601,761,32.7
2012,Unintentional Injury,NJ,0-79,2005 Fixed,Nonmetropolitan,,,,,
2012,Cancer,NM,0-79,2005 Fixed,All,2450,2012703,2558,55,2.2
2012,Cancer,NM,0-79,2005 Fixed,Metropolitan,1527,1344676,1659,28,1.8
2012,Cancer,NM,0-79,2005 Fixed,Nonmetropolitan,923,668027,899,40,4.3
2012,Chronic Lower Respiratory Disease,NM,0-79,2005 Fixed,All,504,2012703,378,126,25
2012,Chronic Lower Respiratory Disease,NM,0-79,2005 Fixed,Metropolitan,286,1344676,242,50,17.5
2012,Chronic Lower Respiratory Disease,NM,0-79,2005 Fixed,Nonmetropolitan,218,668027,136,82,37.6
2012,Heart Disease,NM,0-79,2005 Fixed,All,1570,2012703,1582,62,3.9
2012,Heart Disease,NM,0-79,2005 Fixed,Metropolitan,926,1344676,1023,8,0.9
2012,Heart Disease,NM,0-79,2005 Fixed,Nonmetropolitan,644,668027,560,84,13
2012,Stroke,NM,0-79,2005 Fixed,All,278,2012703,312,13,4.7
2012,Stroke,NM,0-79,2005 Fixed,Metropolitan,162,1344676,201,7,4.3
2012,Stroke,NM,0-79,2005 Fixed,Nonmetropolitan,116,668027,112,11,9.5
2012,Unintentional Injury,NM,0-79,2005 Fixed,All,1100,2012703,375,725,65.9
2012,Unintentional Injury,NM,0-79,2005 Fixed,Metropolitan,662,1344676,250,412,62.2
2012,Unintentional Injury,NM,0-79,2005 Fixed,Nonmetropolitan,438,668027,125,313,71.5
2012,Cancer,NY,0-79,2005 Fixed,All,24226,18770071,23155,1191,4.9
2012,Cancer,NY,0-79,2005 Fixed,Metropolitan,21938,17421728,21228,911,4.2
2012,Cancer,NY,0-79,2005 Fixed,Nonmetropolitan,2288,1348343,1927,361,15.8
2012,Chronic Lower Respiratory Disease,NY,0-79,2005 Fixed,All,3388,18770071,3375,126,3.7
2012,Chronic Lower Respiratory Disease,NY,0-79,2005 Fixed,Metropolitan,2852,17421728,3089,69,2.4
2012,Chronic Lower Respiratory Disease,NY,0-79,2005 Fixed,Nonmetropolitan,536,1348343,286,250,46.6
2012,Heart Disease,NY,0-79,2005 Fixed,All,16827,18770071,14343,2484,14.8
2012,Heart Disease,NY,0-79,2005 Fixed,Metropolitan,15278,17421728,13148,2130,13.9
2012,Heart Disease,NY,0-79,2005 Fixed,Nonmetropolitan,1549,1348343,1195,356,23
2012,Stroke,NY,0-79,2005 Fixed,All,2366,18770071,2798,120,5.1
2012,Stroke,NY,0-79,2005 Fixed,Metropolitan,2134,17421728,2563,103,4.8
2012,Stroke,NY,0-79,2005 Fixed,Nonmetropolitan,232,1348343,235,18,7.8
2012,Unintentional Injury,NY,0-79,2005 Fixed,All,4437,18770071,3557,967,21.8
2012,Unintentional Injury,NY,0-79,2005 Fixed,Metropolitan,4019,17421728,3295,821,20.4
2012,Unintentional Injury,NY,0-79,2005 Fixed,Nonmetropolitan,418,1348343,263,155,37.1
2012,Cancer,NC,0-79,2005 Fixed,All,13699,9422569,11744,1955,14.3
2012,Cancer,NC,0-79,2005 Fixed,Metropolitan,9833,7303871,8622,1212,12.3
2012,Cancer,NC,0-79,2005 Fixed,Nonmetropolitan,3866,2118698,3122,744,19.2
2012,Chronic Lower Respiratory Disease,NC,0-79,2005 Fixed,All,2939,9422569,1720,1219,41.5
2012,Chronic Lower Respiratory Disease,NC,0-79,2005 Fixed,Metropolitan,2083,7303871,1249,834,40
2012,Chronic Lower Respiratory Disease,NC,0-79,2005 Fixed,Nonmetropolitan,856,2118698,472,384,44.9
2012,Heart Disease,NC,0-79,2005 Fixed,All,9041,9422569,7271,1804,20
2012,Heart Disease,NC,0-79,2005 Fixed,Metropolitan,6288,7303871,5328,1051,16.7
2012,Heart Disease,NC,0-79,2005 Fixed,Nonmetropolitan,2753,2118698,1943,810,29.4
2012,Stroke,NC,0-79,2005 Fixed,All,1929,9422569,1423,506,26.2
2012,Stroke,NC,0-79,2005 Fixed,Metropolitan,1371,7303871,1038,333,24.3
2012,Stroke,NC,0-79,2005 Fixed,Nonmetropolitan,558,2118698,385,173,31
2012,Unintentional Injury,NC,0-79,2005 Fixed,All,3417,9422569,1768,1649,48.3
2012,Unintentional Injury,NC,0-79,2005 Fixed,Metropolitan,2408,7303871,1356,1052,43.7
2012,Unintentional Injury,NC,0-79,2005 Fixed,Nonmetropolitan,1009,2118698,411,598,59.3
2012,Cancer,ND,0-79,2005 Fixed,All,796,667076,813,31,3.9
2012,Cancer,ND,0-79,2005 Fixed,Metropolitan,315,331323,348,2,0.6
2012,Cancer,ND,0-79,2005 Fixed,Nonmetropolitan,481,335753,464,39,8.1
2012,Chronic Lower Respiratory Disease,ND,0-79,2005 Fixed,All,131,667076,120,14,10.7
2012,Chronic Lower Respiratory Disease,ND,0-79,2005 Fixed,Metropolitan,55,331323,50,7,12.7
2012,Chronic Lower Respiratory Disease,ND,0-79,2005 Fixed,Nonmetropolitan,76,335753,70,8,10.5
2012,Heart Disease,ND,0-79,2005 Fixed,All,523,667076,504,43,8.2
2012,Heart Disease,ND,0-79,2005 Fixed,Metropolitan,193,331323,214,11,5.7
2012,Heart Disease,ND,0-79,2005 Fixed,Nonmetropolitan,330,335753,290,42,12.7
2012,Stroke,ND,0-79,2005 Fixed,All,101,667076,99,6,5.9
2012,Stroke,ND,0-79,2005 Fixed,Metropolitan,34,331323,42,0,0
2012,Stroke,ND,0-79,2005 Fixed,Nonmetropolitan,67,335753,57,12,17.9
2012,Unintentional Injury,ND,0-79,2005 Fixed,All,217,667076,125,92,42.4
2012,Unintentional Injury,ND,0-79,2005 Fixed,Metropolitan,69,331323,61,13,18.8
2012,Unintentional Injury,ND,0-79,2005 Fixed,Nonmetropolitan,148,335753,64,84,56.8
2012,Cancer,OH,0-79,2005 Fixed,All,17673,11061429,14413,3260,18.4
2012,Cancer,OH,0-79,2005 Fixed,Metropolitan,13536,8784884,11231,2307,17
2012,Cancer,OH,0-79,2005 Fixed,Nonmetropolitan,4137,2276545,3183,954,23.1
2012,Chronic Lower Respiratory Disease,OH,0-79,2005 Fixed,All,3959,11061429,2117,1842,46.5
2012,Chronic Lower Respiratory Disease,OH,0-79,2005 Fixed,Metropolitan,2940,8784884,1641,1299,44.2
2012,Chronic Lower Respiratory Disease,OH,0-79,2005 Fixed,Nonmetropolitan,1019,2276545,476,543,53.3
2012,Heart Disease,OH,0-79,2005 Fixed,All,12137,11061429,8931,3206,26.4
2012,Heart Disease,OH,0-79,2005 Fixed,Metropolitan,9359,8784884,6951,2408,25.7
2012,Heart Disease,OH,0-79,2005 Fixed,Nonmetropolitan,2778,2276545,1980,798,28.7
2012,Stroke,OH,0-79,2005 Fixed,All,2292,11061429,1748,544,23.7
2012,Stroke,OH,0-79,2005 Fixed,Metropolitan,1754,8784884,1357,397,22.6
